,Isoelectric Point,Tiny,Small,Aliphatic,Aromatic,Non-polar,Polar,Charged,Basic,Acidic
Q12001,1.3317654505490804,0.2536764705882353,0.42830882352941174,0.3290441176470588,0.20588235294117646,0.6672794117647058,0.3327205882352941,0.14522058823529413,0.0974264705882353,0.04779411764705882
P53954,1.350639597470875,0.22627737226277372,0.45072992700729925,0.28284671532846717,0.14963503649635038,0.5529197080291971,0.4470802919708029,0.24452554744525548,0.14233576642335766,0.10218978102189781
P54115,-1.2135055486931157,0.314,0.54,0.31,0.09,0.56,0.44,0.242,0.116,0.126
P06182,-1.1537870333538114,0.27137546468401486,0.5353159851301115,0.20074349442379183,0.11152416356877323,0.516728624535316,0.483271375464684,0.26765799256505574,0.13011152416356878,0.137546468401487
Q06321,0.2480798097807068,0.2612687813021703,0.4791318864774624,0.2654424040066778,0.12186978297161936,0.48497495826377296,0.5150250417362271,0.27963272120200333,0.15025041736227046,0.1293823038397329
P05316,0.486418012077053,0.3048973143759874,0.4960505529225908,0.3080568720379147,0.18167456556082148,0.6208530805687204,0.3791469194312796,0.16903633491311215,0.09636650868878358,0.07266982622432859
Q12305,-0.4685423742909457,0.2805755395683453,0.5467625899280576,0.2517985611510791,0.12949640287769784,0.5179856115107914,0.48201438848920863,0.2589928057553957,0.1366906474820144,0.1223021582733813
P41911,-0.029257024167927012,0.2636363636363636,0.47045454545454546,0.32045454545454544,0.125,0.5363636363636364,0.4636363636363636,0.27045454545454545,0.15454545454545454,0.1159090909090909
P38967,0.743570821399541,0.3108108108108108,0.48986486486486486,0.34459459459459457,0.14864864864864866,0.6334459459459459,0.36655405405405406,0.17736486486486486,0.10641891891891891,0.07094594594594594
P31116,0.11738973882380434,0.32590529247910865,0.5682451253481894,0.35376044568245124,0.08635097493036212,0.5459610027855153,0.45403899721448465,0.23119777158774374,0.11977715877437325,0.11142061281337047
P34163,-0.17917848142053777,0.23175182481751824,0.4708029197080292,0.29744525547445255,0.14051094890510948,0.5072992700729927,0.4927007299270073,0.25364963503649635,0.1386861313868613,0.11496350364963503
P43619,-0.880141672935623,0.31864406779661014,0.5220338983050847,0.3016949152542373,0.1016949152542373,0.5457627118644067,0.4542372881355932,0.25084745762711863,0.12542372881355932,0.12542372881355932
P32784,0.08357107809327108,0.2608695652173913,0.466403162055336,0.2898550724637681,0.11198945981554677,0.5125164690382081,0.4874835309617918,0.28326745718050067,0.152832674571805,0.13043478260869565
P05694,-0.4256736494212556,0.2620599739243807,0.4980443285528031,0.31421121251629724,0.10951760104302477,0.5280312907431551,0.47196870925684486,0.26988265971316816,0.13820078226857888,0.1316818774445893
P39524,-1.1768885128669222,0.26346863468634685,0.4752767527675277,0.29298892988929887,0.12988929889298892,0.522509225092251,0.4774907749077491,0.24870848708487084,0.12029520295202951,0.12841328413284134
Q08295,-1.1387829796494198,0.24787775891341257,0.4685908319185059,0.2071307300509338,0.16468590831918506,0.48217317487266553,0.5178268251273345,0.30390492359932086,0.14770797962648557,0.15619694397283532
Q06147,-0.16405534792484136,0.2838427947598253,0.5007278020378457,0.2445414847161572,0.10189228529839883,0.45997088791848617,0.5400291120815138,0.29694323144104806,0.1572052401746725,0.13973799126637554
P32263,-1.158014365945128,0.35664335664335667,0.5594405594405595,0.34615384615384615,0.06293706293706294,0.583916083916084,0.4160839160839161,0.20279720279720279,0.0979020979020979,0.1048951048951049
P05373,-0.6390646354392687,0.2953216374269006,0.5146198830409356,0.32748538011695905,0.11403508771929824,0.5935672514619883,0.4064327485380117,0.2573099415204678,0.13157894736842105,0.12573099415204678
P11154,-0.57315397095212,0.2775891341256367,0.5135823429541596,0.32088285229202035,0.09762308998302208,0.5492359932088285,0.45076400679117146,0.26485568760611206,0.13582342954159593,0.12903225806451613
P32466,-0.06063454917671444,0.328042328042328,0.527336860670194,0.2962962962962963,0.14991181657848324,0.6490299823633157,0.3509700176366843,0.14991181657848324,0.07760141093474426,0.07231040564373897
Q02896,-0.014967449211363636,0.2302839116719243,0.40063091482649843,0.3280757097791798,0.19558359621451105,0.6498422712933754,0.3501577287066246,0.1640378548895899,0.0914826498422713,0.07255520504731862
P36156,-0.1472055574552272,0.24054054054054055,0.4594594594594595,0.24864864864864866,0.17297297297297298,0.4837837837837838,0.5162162162162162,0.3081081081081081,0.16756756756756758,0.14054054054054055
P13663,-0.25777114368163606,0.2958904109589041,0.5232876712328767,0.3452054794520548,0.07671232876712329,0.5726027397260274,0.4273972602739726,0.2602739726027397,0.136986301369863,0.1232876712328767
P47013,1.1863094854703964,0.2469437652811736,0.4547677261613692,0.293398533007335,0.1784841075794621,0.6308068459657702,0.3691931540342298,0.20048899755501223,0.1295843520782396,0.07090464547677261
P32861,0.17466711844136226,0.250501002004008,0.49298597194388777,0.30060120240480964,0.10220440881763528,0.49498997995991983,0.5050100200400801,0.2785571142284569,0.15430861723446893,0.12424849699398798
P53037,0.46921098223352453,0.26449912126537783,0.4859402460456942,0.24340949033391915,0.12038664323374342,0.45606326889279436,0.5439367311072056,0.28558875219683655,0.15641476274165203,0.12917398945518455
P38158,-0.9960063098750911,0.2465753424657534,0.4606164383561644,0.2071917808219178,0.17465753424657535,0.4914383561643836,0.5085616438356164,0.2979452054794521,0.14726027397260275,0.1506849315068493
P15380,0.2374221684589366,0.3349282296650718,0.5342902711323764,0.33014354066985646,0.14035087719298245,0.6267942583732058,0.37320574162679426,0.17384370015948963,0.09728867623604466,0.07655502392344497
P36051,-0.24753028162943239,0.24809575625680086,0.43743199129488575,0.3188248095756257,0.1795429815016322,0.5832426550598476,0.4167573449401523,0.19586507072905332,0.10663764961915125,0.08922742110990206
P53312,0.18234776498051514,0.2903981264637002,0.49414519906323184,0.3091334894613583,0.08430913348946135,0.5269320843091335,0.47306791569086654,0.2810304449648712,0.14988290398126464,0.13114754098360656
P41734,-1.0229778826056044,0.226890756302521,0.42016806722689076,0.2815126050420168,0.14285714285714285,0.5462184873949579,0.453781512605042,0.2815126050420168,0.13865546218487396,0.14285714285714285
P20967,0.05112183496274177,0.2781065088757396,0.480276134122288,0.26331360946745563,0.13313609467455623,0.5009861932938856,0.4990138067061144,0.27317554240631164,0.15088757396449703,0.1222879684418146
P04710,1.8149317037678794,0.33980582524271846,0.48220064724919093,0.3042071197411003,0.13268608414239483,0.5922330097087378,0.4077669902912621,0.21035598705501618,0.13592233009708737,0.0744336569579288
P35202,-0.5194489850737031,0.23197492163009403,0.4608150470219436,0.2852664576802508,0.11285266457680251,0.5015673981191222,0.49843260188087773,0.26332288401253917,0.13479623824451412,0.12852664576802508
P54857,0.7888211420953253,0.2331288343558282,0.48466257668711654,0.2607361963190184,0.13496932515337423,0.5122699386503068,0.48773006134969327,0.26380368098159507,0.15030674846625766,0.11349693251533742
P22768,-1.1100847499449886,0.2785714285714286,0.5119047619047619,0.2976190476190476,0.09761904761904762,0.5404761904761904,0.4595238095238095,0.27380952380952384,0.13333333333333333,0.14047619047619048
P21524,-0.6071512513696105,0.29617117117117114,0.5033783783783784,0.2849099099099099,0.11373873873873874,0.5304054054054054,0.46959459459459457,0.24774774774774774,0.12612612612612611,0.12162162162162163
P50264,-1.035124021318683,0.25196850393700787,0.4822834645669291,0.28346456692913385,0.11614173228346457,0.5137795275590551,0.4862204724409449,0.2677165354330709,0.13188976377952755,0.13582677165354332
P07286,0.7940606529127323,0.25,0.45535714285714285,0.3705357142857143,0.15178571428571427,0.6830357142857143,0.3169642857142857,0.17410714285714285,0.10491071428571429,0.06919642857142858
P00925,-0.756179610187436,0.3295194508009153,0.5560640732265446,0.34553775743707094,0.09153318077803203,0.5491990846681922,0.45080091533180777,0.26773455377574373,0.13501144164759726,0.13272311212814644
Q07824,-0.15768457909004024,0.3191126279863481,0.5170648464163823,0.3515358361774744,0.14675767918088736,0.674061433447099,0.32593856655290104,0.16382252559726962,0.08873720136518772,0.07508532423208192
Q12246,-0.43793886792563913,0.2676282051282051,0.5160256410256411,0.266025641025641,0.09294871794871795,0.49198717948717946,0.5080128205128205,0.2644230769230769,0.1362179487179487,0.1282051282051282
P00425,1.9746772438031273,0.2781456953642384,0.45695364238410596,0.25165562913907286,0.10596026490066225,0.5099337748344371,0.4900662251655629,0.2582781456953642,0.15894039735099338,0.09933774834437085
P25515,0.4757603707552828,0.39375,0.5625,0.4625,0.0875,0.775,0.225,0.075,0.04375,0.03125
P41930,0.8528860698172509,0.2663755458515284,0.4410480349344978,0.3384279475982533,0.17685589519650655,0.6550218340611353,0.34497816593886466,0.1462882096069869,0.08951965065502183,0.056768558951965066
P32178,-0.5679740000303662,0.19140625,0.41796875,0.28515625,0.11328125,0.49609375,0.50390625,0.32421875,0.1640625,0.16015625
P42941,-1.3631293064674648,0.26537216828478966,0.49514563106796117,0.32362459546925565,0.07766990291262135,0.5210355987055016,0.47896440129449835,0.2783171521035599,0.12944983818770225,0.1488673139158576
P22855,0.06951966271931706,0.25577100646352724,0.4755309325946445,0.2409972299168975,0.1458910433979686,0.4986149584487535,0.5013850415512465,0.27146814404432135,0.14681440443213298,0.12465373961218837
P39004,0.3645993855723503,0.3263157894736842,0.5175438596491229,0.3280701754385965,0.13859649122807016,0.6421052631578947,0.35789473684210527,0.16842105263157894,0.0912280701754386,0.07719298245614035
Q04952,0.6119876520078533,0.24425770308123249,0.41792717086834735,0.28851540616246496,0.17478991596638654,0.5725490196078431,0.42745098039215684,0.22016806722689075,0.12324929971988796,0.0969187675070028
P17695,0.011527804353930526,0.26573426573426573,0.46853146853146854,0.3356643356643357,0.08391608391608392,0.5244755244755245,0.4755244755244755,0.23776223776223776,0.1258741258741259,0.11188811188811189
Q07923,-0.6616897957871609,0.23036649214659685,0.4816753926701571,0.3612565445026178,0.08376963350785341,0.5654450261780105,0.43455497382198954,0.25654450261780104,0.13089005235602094,0.1256544502617801
P31688,0.6645613798688762,0.2421875,0.47544642857142855,0.26674107142857145,0.1171875,0.48325892857142855,0.5167410714285714,0.27566964285714285,0.15066964285714285,0.125
P07807,0.38734362571154735,0.21800947867298578,0.44075829383886256,0.25118483412322273,0.11374407582938388,0.5260663507109005,0.47393364928909953,0.2843601895734597,0.15165876777251186,0.13270142180094788
P43567,0.5254166437293406,0.3220779220779221,0.5454545454545454,0.32727272727272727,0.11428571428571428,0.5662337662337662,0.43376623376623374,0.21818181818181817,0.12467532467532468,0.09350649350649351
P43581,1.1751159850877546,0.3241758241758242,0.5018315018315018,0.3131868131868132,0.1446886446886447,0.6428571428571429,0.35714285714285715,0.15567765567765568,0.09157509157509157,0.0641025641025641
P38824,0.275408621885134,0.32450331125827814,0.5894039735099338,0.10596026490066225,0.09933774834437085,0.3509933774834437,0.6490066225165563,0.271523178807947,0.1390728476821192,0.13245033112582782
Q12119,-1.3528289045196085,0.3490566037735849,0.5433962264150943,0.3660377358490566,0.1490566037735849,0.6849056603773584,0.3150943396226415,0.13773584905660377,0.06415094339622641,0.07358490566037736
P32621,-1.2715569469541543,0.30115830115830117,0.5366795366795367,0.28185328185328185,0.10231660231660232,0.5405405405405406,0.4594594594594595,0.23938223938223938,0.1138996138996139,0.12548262548262548
Q03674,-1.6873240382944963,0.3980169971671388,0.6274787535410765,0.26628895184135976,0.09490084985835694,0.5028328611898017,0.4971671388101983,0.16288951841359772,0.06515580736543909,0.09773371104815864
P40029,-0.10386051342031835,0.2717391304347826,0.4782608695652174,0.22282608695652173,0.14673913043478262,0.4945652173913043,0.5054347826086957,0.30434782608695654,0.16304347826086957,0.14130434782608695
P40017,-0.5204611632997928,0.28710725893824485,0.5222101841820151,0.2611050920910076,0.10617551462621885,0.4593716143011918,0.5406283856988082,0.27843986998916576,0.14409534127843987,0.13434452871072589
P12685,0.966428650826277,0.2688259109311741,0.49473684210526314,0.22672064777327935,0.12469635627530365,0.44696356275303645,0.5530364372469636,0.28987854251012146,0.16437246963562754,0.12550607287449392
P00498,-0.7094407921003433,0.30303030303030304,0.5353535353535354,0.35353535353535354,0.06060606060606061,0.5488215488215489,0.4511784511784512,0.2558922558922559,0.12794612794612795,0.12794612794612795
Q05874,-1.391946615963201,0.21455938697318008,0.45977011494252873,0.2988505747126437,0.13793103448275862,0.5287356321839081,0.47126436781609193,0.29118773946360155,0.13409961685823754,0.15708812260536398
P38122,0.6113922530513302,0.3173076923076923,0.5096153846153846,0.28205128205128205,0.09935897435897435,0.532051282051282,0.46794871794871795,0.21794871794871795,0.12179487179487179,0.09615384615384616
Q04409,-0.544515281143341,0.288,0.474,0.294,0.104,0.522,0.478,0.268,0.138,0.13
P53095,0.26123812671987556,0.29205607476635514,0.5116822429906542,0.2827102803738318,0.11214953271028037,0.5163551401869159,0.48364485981308414,0.2336448598130841,0.1308411214953271,0.102803738317757
P53296,-0.8262580673702489,0.23551401869158878,0.4485981308411215,0.25794392523364484,0.16261682242990655,0.5158878504672897,0.48411214953271026,0.2672897196261682,0.13457943925233645,0.13271028037383178
P21147,1.308604431140317,0.26666666666666666,0.4568627450980392,0.2784313725490196,0.16666666666666666,0.5470588235294118,0.45294117647058824,0.25882352941176473,0.1588235294117647,0.1
P22108,-1.1212782503276297,0.23692307692307693,0.5015384615384615,0.2523076923076923,0.12307692307692308,0.49230769230769234,0.5076923076923077,0.28307692307692306,0.13846153846153847,0.14461538461538462
P16451,-1.0177979116838503,0.2707317073170732,0.5048780487804878,0.3024390243902439,0.07804878048780488,0.4878048780487805,0.5121951219512195,0.28292682926829266,0.13902439024390245,0.14390243902439023
P38620,-0.41215809310817303,0.29559748427672955,0.5283018867924528,0.3553459119496855,0.08490566037735849,0.5408805031446541,0.4591194968553459,0.25471698113207547,0.13522012578616352,0.11949685534591195
P38218,0.2769566591720951,0.2994350282485876,0.4576271186440678,0.24858757062146894,0.12994350282485875,0.536723163841808,0.4632768361581921,0.24858757062146894,0.13559322033898305,0.11299435028248588
P38226,1.5978492442194212,0.24433249370277077,0.42065491183879095,0.3224181360201511,0.14105793450881612,0.5541561712846348,0.44584382871536526,0.23929471032745592,0.1486146095717884,0.0906801007556675
P17261,1.0016167291568148,0.26153846153846155,0.45,0.3076923076923077,0.18076923076923077,0.6192307692307693,0.38076923076923075,0.15,0.09615384615384616,0.05384615384615385
P46681,-0.6609157771436801,0.2528301886792453,0.49245283018867925,0.29056603773584905,0.11509433962264151,0.5320754716981132,0.4679245283018868,0.26037735849056604,0.1320754716981132,0.12830188679245283
Q12051,-0.6407317525175343,0.191044776119403,0.408955223880597,0.3164179104477612,0.11641791044776119,0.49850746268656715,0.5014925373134328,0.24776119402985075,0.12835820895522387,0.11940298507462686
P00431,-0.47783059801271194,0.3047091412742382,0.5290858725761773,0.24376731301939059,0.14681440443213298,0.5207756232686981,0.4792243767313019,0.25761772853185594,0.1329639889196676,0.12465373961218837
